Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,180.990005,181.830002,178.050003,181.699997,181.699997,270900
2020-08-03,181.559998,189.259995,180.339996,186.449997,186.449997,413300
2020-08-04,182.529999,187.085007,182.210007,185.509995,185.509995,483300
2020-08-05,188.000000,188.850006,186.190002,186.729996,186.729996,360500
2020-08-06,185.740005,187.410004,185.139999,186.639999,186.639999,126900
2020-08-07,186.539993,187.279999,184.479996,185.949997,185.949997,119900
2020-08-10,183.880005,184.830002,182.779999,184.250000,184.250000,149900
2020-08-11,187.800003,189.205002,185.320007,185.490005,185.490005,229500
2020-08-12,191.059998,193.830002,190.619995,192.630005,192.630005,369300
2020-08-13,193.710007,196.529999,193.500000,194.320007,194.320007,245500
2020-08-14,194.809998,195.410004,193.199997,194.300003,194.300003,228000
2020-08-17,195.869995,198.550003,195.809998,197.190002,197.190002,223200
2020-08-18,199.000000,199.619995,196.130005,196.300003,196.300003,139000
2020-08-19,197.100006,197.100006,194.429993,194.710007,194.710007,152500
2020-08-20,192.460007,195.440002,192.182007,195.020004,195.020004,114200
2020-08-21,191.619995,194.619995,191.539993,193.809998,193.809998,127200
2020-08-24,197.380005,197.380005,194.966995,195.429993,195.429993,101600
2020-08-25,198.270004,198.294998,195.470001,197.309998,197.309998,87600
2020-08-26,196.059998,199.970001,196.000000,199.289993,199.289993,215500
2020-08-27,198.460007,198.550003,194.309998,195.509995,195.509995,189700
2020-08-28,196.110001,196.710007,195.244995,196.300003,196.300003,91900
2020-08-31,195.679993,196.179993,194.279999,194.750000,194.750000,102000
2020-09-01,194.229996,195.660004,193.559998,195.570007,195.570007,164900
2020-09-02,197.550003,197.550003,195.009995,196.690002,196.690002,304700
2020-09-03,196.100006,196.100006,190.000000,190.970001,190.970001,313800
2020-09-04,191.949997,192.960007,187.139999,191.740005,191.740005,137600
2020-09-08,186.539993,190.589996,185.839996,185.839996,185.839996,222100
2020-09-09,189.020004,191.789993,188.679993,189.419998,189.419998,161100
2020-09-10,190.000000,191.197998,187.529999,187.860001,187.860001,188400
2020-09-11,190.699997,192.250000,189.610001,191.720001,191.720001,215800
2020-09-14,191.789993,193.020004,191.020004,191.990005,191.990005,233800
2020-09-15,194.470001,194.759995,191.274994,191.580002,191.580002,94500
2020-09-16,192.029999,192.419998,188.470001,188.850006,188.850006,139100
2020-09-17,187.910004,190.929993,187.740005,190.139999,190.139999,93100
2020-09-18,188.669998,189.759995,186.699997,187.919998,187.919998,122000
2020-09-21,183.899994,184.419998,180.660004,184.100006,184.100006,169500
2020-09-22,183.050003,183.880005,181.973999,183.300003,183.300003,154300
2020-09-23,183.440002,184.179993,181.289993,181.580002,181.580002,125100
2020-09-24,182.009995,184.759995,180.800003,182.830002,182.830002,142800
2020-09-25,179.250000,182.070007,178.940002,181.250000,181.250000,155500
2020-09-28,183.860001,184.070007,182.940002,183.279999,183.279999,124900
2020-09-29,183.630005,184.270004,182.100006,182.350006,182.350006,120600
2020-09-30,182.850006,185.195007,182.350006,184.089996,184.089996,233200
2020-10-01,184.490005,185.080002,182.919998,184.600006,184.600006,183600
2020-10-02,180.589996,182.464996,180.554993,180.869995,180.869995,186800
2020-10-05,181.250000,182.750000,180.639999,182.630005,182.630005,133300
2020-10-06,181.289993,181.490005,176.029999,176.490005,176.490005,345200
2020-10-07,180.539993,184.610001,180.479996,183.399994,183.399994,441100
2020-10-08,182.279999,182.830002,180.970001,181.320007,181.320007,212900
2020-10-09,181.789993,183.399994,181.220001,182.839996,182.839996,140100
2020-10-12,184.740005,185.589996,184.119995,184.899994,184.899994,159000
2020-10-13,185.800003,185.800003,183.509995,184.190002,184.190002,119200
2020-10-14,185.990005,186.860001,183.884995,185.759995,185.759995,259300
2020-10-15,181.740005,188.619995,181.729996,187.710007,187.710007,542600
2020-10-16,191.059998,194.320007,190.880005,192.520004,192.520004,500400
2020-10-19,192.529999,193.000000,188.820007,189.369995,189.369995,285000
2020-10-20,192.339996,194.369995,191.919998,192.539993,192.539993,182400
2020-10-21,189.779999,192.089996,189.330002,189.929993,189.929993,221600
2020-10-22,189.199997,191.789993,188.660004,190.100006,190.100006,306600
2020-10-23,190.509995,190.960007,188.490005,189.970001,189.970001,204700
2020-10-26,186.059998,186.649994,184.389999,185.419998,185.419998,223000
2020-10-27,186.710007,186.710007,184.830002,185.339996,185.339996,240100
2020-10-28,179.119995,180.559998,177.000000,177.119995,177.119995,395400
2020-10-29,177.100006,179.845001,176.287003,178.570007,178.570007,190600
