Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,568.440002,573.770020,559.989990,571.729980,571.729980,371800
2019-09-13,571.010010,573.969971,563.190002,566.830017,566.830017,415600
2019-09-16,557.549988,561.000000,548.719971,554.049988,554.049988,514800
2019-09-17,553.119995,559.059998,546.989990,549.979980,549.979980,431300
2019-09-18,548.280029,551.580017,530.760010,542.520020,542.520020,559400
2019-09-19,542.500000,556.530029,541.849976,549.309998,549.309998,448200
2019-09-20,549.000000,558.179993,543.119995,547.969971,547.969971,487900
2019-09-23,544.309998,547.780029,536.369995,540.090027,540.090027,299800
2019-09-24,542.539978,554.979980,534.099976,537.289978,537.289978,451600
2019-09-25,534.530029,553.890015,531.950012,551.869995,551.869995,367900
2019-09-26,552.239990,553.489990,540.840027,549.859985,549.859985,314100
2019-09-27,554.830017,554.830017,534.369995,541.520020,541.520020,337300
2019-09-30,545.840027,551.979980,536.059998,551.229980,551.229980,313900
2019-10-01,550.549988,563.539978,546.000000,550.429993,550.429993,272900
2019-10-02,551.450012,551.789978,538.890015,544.090027,544.090027,267200
2019-10-03,542.880005,559.179993,531.010010,558.190002,558.190002,305300
2019-10-04,560.559998,568.090027,549.599976,559.219971,559.219971,241400
2019-10-07,556.119995,559.479980,544.669983,548.869995,548.869995,263800
2019-10-08,544.299988,545.469971,523.780029,525.630005,525.630005,337600
2019-10-09,530.000000,537.570007,522.690002,532.030029,532.030029,426100
2019-10-10,530.000000,547.409973,530.000000,542.409973,542.409973,402700
2019-10-11,552.450012,560.979980,548.500000,554.210022,554.210022,492400
2019-10-14,552.979980,558.590027,551.479980,555.580017,555.580017,211600
2019-10-15,559.770020,572.929993,556.650024,566.549988,566.549988,416600
2019-10-16,567.059998,567.059998,545.000000,548.979980,548.979980,406900
2019-10-17,555.450012,558.969971,548.460022,549.250000,549.250000,378100
2019-10-18,549.909973,549.909973,534.150024,536.270020,536.270020,303000
2019-10-21,537.099976,546.940002,536.919983,545.380005,545.380005,253300
2019-10-22,545.489990,551.070007,535.159973,536.890015,536.890015,275300
2019-10-23,533.960022,548.330017,533.960022,541.409973,541.409973,236000
2019-10-24,545.479980,554.960022,543.190002,551.619995,551.619995,198500
2019-10-25,550.000000,559.479980,547.500000,549.809998,549.809998,270100
2019-10-28,554.000000,558.340027,539.000000,540.030029,540.030029,415200
2019-10-29,536.900024,544.630005,530.000000,542.010010,542.010010,272100
2019-10-30,542.010010,552.000000,535.000000,551.049988,551.049988,316100
2019-10-31,551.380005,554.989990,514.000000,521.520020,521.520020,961500
2019-11-01,520.099976,531.900024,488.369995,490.000000,490.000000,2169600
2019-11-04,498.839996,499.980011,470.100006,485.790009,485.790009,1366200
2019-11-05,485.410004,497.390015,477.209991,485.059998,485.059998,668500
2019-11-06,485.100006,504.549988,481.769989,482.950012,482.950012,628000
2019-11-07,487.450012,499.779999,485.450012,491.989990,491.989990,454300
2019-11-08,490.519989,498.640015,490.519989,494.420013,494.420013,387600
2019-11-11,491.420013,499.200012,489.579987,497.619995,497.619995,263700
2019-11-12,498.130005,504.940002,495.959991,499.500000,499.500000,726100
2019-11-13,499.000000,515.429993,496.600006,513.729980,513.729980,723700
2019-11-14,512.859985,539.679993,512.210022,536.539978,536.539978,870700
2019-11-15,541.099976,551.640015,538.000000,550.099976,550.099976,864400
2019-11-18,550.109985,552.320007,530.349976,533.010010,533.010010,624900
2019-11-19,533.299988,537.309998,518.190002,536.330017,536.330017,512400
2019-11-20,535.000000,547.979980,533.479980,547.849976,547.849976,584100
2019-11-21,548.619995,563.630005,546.479980,562.000000,562.000000,638000
2019-11-22,564.630005,567.469971,554.500000,565.500000,565.500000,433900
2019-11-25,567.229980,587.500000,566.969971,585.000000,585.000000,463900
2019-11-26,582.049988,586.989990,576.140015,583.150024,583.150024,525600
2019-11-27,586.250000,590.000000,580.000000,589.400024,589.400024,229800
2019-11-29,590.789978,598.549988,578.000000,580.580017,580.580017,297900
2019-12-02,579.869995,580.330017,555.880005,580.000000,580.000000,506900
2019-12-03,570.429993,577.289978,567.169983,575.239990,575.239990,414800
2019-12-04,580.770020,582.570007,574.020020,575.239990,575.239990,251300
2019-12-05,575.000000,580.979980,572.299988,578.520020,578.520020,266000
2019-12-06,584.429993,590.640015,580.510010,583.000000,583.000000,315500
2019-12-09,584.750000,595.250000,583.070007,584.559998,584.559998,364700
2019-12-10,583.440002,591.570007,581.059998,586.690002,586.690002,306700
2019-12-11,589.000000,589.000000,570.000000,580.309998,580.309998,462500
2019-12-12,582.960022,591.690002,578.500000,579.979980,579.979980,365400
2019-12-13,583.049988,591.979980,566.070007,567.669983,567.669983,631400
2019-12-16,571.000000,585.580017,567.020020,582.179993,582.179993,379600
2019-12-17,584.849976,586.289978,577.000000,585.840027,585.840027,253200
2019-12-18,586.659973,589.409973,576.849976,582.000000,582.000000,464800
2019-12-19,581.929993,586.580017,578.010010,582.549988,582.549988,556300
2019-12-20,582.869995,593.000000,574.190002,592.539978,592.539978,550500
2019-12-23,595.070007,602.750000,593.010010,594.150024,594.150024,264800
2019-12-24,594.150024,599.000000,593.429993,594.530029,594.530029,109000
2019-12-26,595.000000,597.659973,595.000000,597.239990,597.239990,175000
2019-12-27,598.900024,605.940002,593.640015,599.239990,599.239990,309200
2019-12-30,603.090027,603.090027,582.599976,583.849976,583.849976,333900
2019-12-31,582.789978,582.789978,568.940002,571.940002,571.940002,445200
2020-01-02,576.940002,615.840027,576.940002,610.190002,610.190002,589200
2020-01-03,602.619995,609.840027,600.059998,607.799988,607.799988,320900
2020-01-06,601.039978,613.789978,601.000000,606.549988,606.549988,209700
2020-01-07,606.640015,627.969971,604.739990,625.000000,625.000000,480900
2020-01-08,625.000000,637.820007,624.549988,633.440002,633.440002,334600
2020-01-09,643.429993,649.049988,638.590027,646.429993,646.429993,413800
2020-01-10,653.789978,670.150024,648.630005,669.479980,669.479980,680200
2020-01-13,670.440002,697.219971,670.070007,691.099976,691.099976,660800
2020-01-14,690.000000,693.979980,649.239990,652.070007,652.070007,976500
2020-01-15,653.400024,662.570007,640.010010,659.979980,659.979980,592400
2020-01-16,665.830017,667.109985,653.369995,666.460022,666.460022,315200
2020-01-17,671.489990,675.000000,661.770020,673.010010,673.010010,359200
2020-01-21,665.000000,666.770020,647.000000,658.460022,658.460022,590900
2020-01-22,667.460022,677.770020,662.340027,663.150024,663.150024,357200
2020-01-23,660.929993,669.989990,653.380005,663.330017,663.330017,265900
2020-01-24,666.400024,674.890015,654.039978,660.580017,660.580017,272900
2020-01-27,647.000000,655.409973,636.369995,653.859985,653.859985,338200
2020-01-28,661.219971,676.309998,657.770020,674.719971,674.719971,359600
2020-01-29,678.989990,681.000000,666.020020,668.609985,668.609985,367400
2020-01-30,663.299988,672.500000,656.679993,671.080017,671.080017,266800
2020-01-31,670.989990,670.989990,660.929993,663.000000,663.000000,302000
2020-02-03,667.000000,680.619995,665.539978,677.979980,677.979980,341100
2020-02-04,691.440002,711.169983,684.219971,709.859985,709.859985,506100
2020-02-05,725.190002,725.190002,674.010010,675.840027,675.840027,654300
2020-02-06,689.400024,689.400024,668.489990,671.000000,671.000000,395500
2020-02-07,671.000000,678.219971,642.919983,646.020020,646.020020,960400
2020-02-10,647.099976,660.969971,646.150024,658.229980,658.229980,696300
2020-02-11,633.309998,661.989990,608.869995,651.619995,651.619995,1452100
2020-02-12,656.880005,700.960022,655.809998,699.820007,699.820007,926500
2020-02-13,697.869995,720.690002,684.070007,718.530029,718.530029,1111000
2020-02-14,720.869995,735.239990,718.059998,735.010010,735.010010,967900
2020-02-18,734.380005,734.380005,725.000000,728.450012,728.450012,914800
2020-02-19,733.760010,745.000000,732.150024,742.739990,742.739990,530000
2020-02-20,742.789978,756.479980,728.000000,742.590027,742.590027,730800
2020-02-21,739.880005,747.419983,721.489990,735.599976,735.599976,562800
2020-02-24,701.010010,701.010010,666.669983,673.460022,673.460022,1280900
2020-02-25,698.640015,702.000000,626.900024,630.000000,630.000000,1260900
2020-02-26,635.940002,661.840027,626.010010,632.049988,632.049988,1290200
2020-02-27,614.859985,633.169983,600.000000,600.000000,600.000000,869700
2020-02-28,577.030029,617.000000,572.770020,616.030029,616.030029,1053000
2020-03-02,621.239990,643.400024,613.400024,642.109985,642.109985,644400
2020-03-03,649.989990,670.000000,615.909973,624.729980,624.729980,606500
2020-03-04,647.599976,658.950012,642.390015,653.630005,653.630005,471600
2020-03-05,629.250000,647.659973,622.049988,627.880005,627.880005,403400
2020-03-06,600.000000,618.059998,585.890015,614.510010,614.510010,599800
2020-03-09,547.359985,581.979980,537.989990,539.640015,539.640015,1046300
2020-03-10,566.349976,599.080017,546.030029,599.070007,599.070007,808800
2020-03-11,578.010010,583.440002,539.789978,550.719971,550.719971,579800
2020-03-12,496.220001,520.000000,472.250000,502.000000,502.000000,1437400
2020-03-13,534.429993,549.969971,493.799988,535.690002,535.690002,1229400
2020-03-16,455.000000,507.160004,451.000000,467.320007,467.320007,906800
2020-03-17,472.079987,500.000000,425.649994,490.690002,490.690002,1124600
2020-03-18,455.000000,498.100006,422.220001,452.170013,452.170013,1072100
2020-03-19,450.000000,474.089996,436.230011,463.529999,463.529999,673000
2020-03-20,472.880005,525.530029,451.500000,452.880005,452.880005,822200
2020-03-23,453.339996,486.079987,425.380005,457.649994,457.649994,897700
2020-03-24,490.000000,505.220001,477.019989,490.000000,490.000000,839200
2020-03-25,497.429993,518.849976,480.000000,482.649994,482.649994,880000
2020-03-26,489.350006,500.790009,467.149994,489.559998,489.559998,1047700
2020-03-27,479.410004,485.899994,455.410004,471.429993,471.429993,578200
2020-03-30,474.540009,489.339996,470.010010,473.290009,473.290009,640000
2020-03-31,475.859985,499.899994,473.500000,488.579987,488.579987,662000
2020-04-01,466.000000,468.989990,435.040009,447.339996,447.339996,965500
2020-04-02,445.470001,472.200012,443.000000,462.869995,462.869995,795000
2020-04-03,452.720001,460.959991,443.010010,454.470001,454.470001,868500
2020-04-06,473.880005,509.250000,470.089996,506.160004,506.160004,688300
2020-04-07,547.190002,554.929993,507.589996,525.669983,525.669983,711400
2020-04-08,536.250000,548.000000,527.080017,544.000000,544.000000,391200
2020-04-09,551.039978,557.849976,527.080017,533.280029,533.280029,497000
2020-04-13,528.020020,546.989990,517.010010,543.000000,543.000000,401100
2020-04-14,558.719971,577.239990,551.619995,562.020020,562.020020,644500
2020-04-15,551.869995,595.840027,540.900024,588.640015,588.640015,667000
2020-04-16,611.250000,633.200012,590.010010,612.710022,612.710022,932500
2020-04-17,626.179993,628.130005,582.799988,597.500000,597.500000,558200
2020-04-20,593.719971,617.960022,591.000000,601.640015,601.640015,550600
2020-04-21,595.719971,598.150024,562.000000,573.380005,573.380005,546700
2020-04-22,586.989990,615.000000,570.090027,601.049988,601.049988,670000
2020-04-23,609.010010,615.000000,582.130005,586.710022,586.710022,429300
2020-04-24,590.260010,597.130005,553.609985,571.270020,571.270020,728600
2020-04-27,591.429993,593.000000,575.000000,589.469971,589.469971,398800
2020-04-28,592.020020,606.359985,589.000000,598.539978,598.539978,456600
2020-04-29,605.010010,611.760010,591.039978,602.419983,602.419983,497200
2020-04-30,603.869995,606.690002,579.010010,583.510010,583.510010,604100
2020-05-01,571.400024,609.809998,570.010010,605.520020,605.520020,699100
2020-05-04,596.299988,610.400024,592.719971,607.400024,607.400024,415700
2020-05-05,618.849976,633.900024,610.830017,620.940002,620.940002,861800
2020-05-06,734.000000,777.969971,729.090027,742.880005,742.880005,2359100
2020-05-07,750.000000,772.719971,738.679993,772.020020,772.020020,852800
2020-05-08,773.590027,798.099976,761.409973,784.520020,784.520020,629400
2020-05-11,780.000000,805.840027,776.590027,781.109985,781.109985,501000
2020-05-12,785.159973,794.429993,761.250000,762.090027,762.090027,512500
2020-05-13,765.609985,777.979980,753.119995,768.539978,768.539978,645800
2020-05-14,760.030029,778.950012,746.010010,777.270020,777.270020,487300
2020-05-15,764.270020,783.739990,764.270020,775.049988,775.049988,350500
2020-05-18,792.530029,804.650024,786.030029,794.559998,794.559998,426100
2020-05-19,802.880005,827.330017,799.250000,805.960022,805.960022,672500
2020-05-20,821.049988,842.700012,817.219971,828.309998,828.309998,526700
2020-05-21,825.609985,831.020020,802.059998,814.710022,814.710022,482300
2020-05-22,812.989990,843.380005,804.849976,841.309998,841.309998,440500
2020-05-26,859.140015,864.049988,828.320007,834.169983,834.169983,546300
2020-05-27,833.859985,836.289978,783.010010,820.830017,820.830017,647700
2020-05-28,817.109985,838.429993,811.210022,827.159973,827.159973,360300
2020-05-29,835.000000,855.000000,830.950012,851.669983,851.669983,555400
2020-06-01,852.669983,860.710022,842.000000,844.080017,844.080017,298900
2020-06-02,844.500000,867.229980,837.760010,859.770020,859.770020,469000
2020-06-03,865.460022,874.000000,850.650024,853.520020,853.520020,489400
2020-06-04,849.049988,877.679993,838.090027,839.989990,839.989990,452600
2020-06-05,850.000000,871.000000,839.520020,866.929993,866.929993,414000
2020-06-08,866.940002,868.049988,840.429993,858.859985,858.859985,571100
2020-06-09,849.750000,876.729980,848.690002,866.429993,866.429993,388500
2020-06-10,877.000000,892.940002,863.020020,886.780029,886.780029,448300
2020-06-11,873.619995,889.869995,845.859985,855.000000,855.000000,485300
2020-06-12,874.429993,900.799988,869.229980,896.429993,896.429993,761200
2020-06-15,885.859985,940.380005,877.020020,924.000000,924.000000,647800
